Source,Target,Weight,Type
318,2,0.031216362,undirected
318,3,0.019375673,undirected
318,4,0.032292788,undirected
318,5,0.0053821313,undirected
318,10,0.0021528525,undirected
318,11,0.021528525,undirected
318,13,0.091496233,undirected
318,15,0.016146394,undirected
318,18,0.0010764263,undirected
318,19,0.039827772,undirected
318,21,0.08073197,undirected
318,22,0.013993541,undirected
318,23,0.0010764263,undirected
319,0,0.022653722,undirected
319,2,0.014023732,undirected
319,3,0.017259978,undirected
319,4,0.0086299892,undirected
319,5,0.02373247,undirected
319,13,0.089536138,undirected
319,15,0.042071197,undirected
319,17,0.0043149946,undirected
319,19,0.070118662,undirected
319,21,0.076591154,undirected
319,22,0.050701187,undirected
320,0,0.047930283,undirected
320,3,0.019607843,undirected
320,7,0.018518519,undirected
320,9,0.0032679739,undirected
320,11,0.088235294,undirected
320,12,0.018518519,undirected
320,13,0.050108932,undirected
320,16,0.0043572985,undirected
320,18,0.030501089,undirected
320,19,0.039215686,undirected
320,21,0.032679739,undirected
320,22,0.063180828,undirected
320,24,0.0032679739,undirected
321,0,0.061158798,undirected
321,2,0.0010729614,undirected
321,3,0.046137339,undirected
321,5,0.024678112,undirected
321,8,0.0075107296,undirected
321,11,0.035407725,undirected
321,12,0.024678112,undirected
321,13,0.045064378,undirected
321,15,0.008583691,undirected
321,19,0.041845494,undirected
321,20,0.0010729614,undirected
321,21,0.056866953,undirected
321,22,0.048283262,undirected
321,24,0.010729614,undirected
322,0,0.051502146,undirected
322,3,0.032188841,undirected
322,5,0.0472103,undirected
322,6,0.0042918455,undirected
322,7,0.0010729614,undirected
322,8,0.036480687,undirected
322,11,0.03111588,undirected
322,12,0.008583691,undirected
322,13,0.056866953,undirected
322,15,0.018240343,undirected
322,17,0.0032188841,undirected
322,18,0.0010729614,undirected
322,19,0.025751073,undirected
322,21,0.046137339,undirected
322,22,0.039699571,undirected
323,0,0.07860262,undirected
323,2,0.0010917031,undirected
323,3,0.045851528,undirected
323,4,0.024017467,undirected
323,5,0.051310044,undirected
323,8,0.015283843,undirected
323,10,0.0010917031,undirected
323,13,0.017467249,undirected
323,17,0.0065502183,undirected
323,19,0.041484716,undirected
323,20,0.0010917031,undirected
323,21,0.055676856,undirected
323,22,0.046943231,undirected
323,24,0.0032751092,undirected
324,0,0.028784648,undirected
324,2,0.013859275,undirected
324,3,0.019189765,undirected
324,4,0.025586354,undirected
324,5,0.046908316,undirected
324,6,0.0031982942,undirected
324,7,0.0010660981,undirected
324,9,0.0031982942,undirected
324,11,0.023454158,undirected
324,12,0.0085287846,undirected
324,13,0.042643923,undirected
324,15,0.042643923,undirected
324,19,0.02238806,undirected
324,21,0.054371002,undirected
324,22,0.049040512,undirected
325,0,0.043336945,undirected
325,1,0.0021668472,undirected
325,2,0.016251354,undirected
325,3,0.043336945,undirected
325,4,0.013001083,undirected
325,5,0.015167931,undirected
325,7,0.026002167,undirected
325,8,0.0021668472,undirected
325,11,0.0065005417,undirected
325,13,0.054171181,undirected
325,15,0.033586132,undirected
325,19,0.065005417,undirected
325,21,0.0010834236,undirected
325,22,0.085590466,undirected
325,24,0.0043336945,undirected
326,0,0.052287582,undirected
326,2,0.032679739,undirected
326,3,0.025054466,undirected
326,4,0.035947712,undirected
326,5,0.0076252723,undirected
326,9,0.0010893246,undirected
326,11,0.017429194,undirected
326,13,0.077342048,undirected
326,15,0.021786492,undirected
326,19,0.044662309,undirected
326,21,0.049019608,undirected
326,22,0.066448802,undirected
326,23,0.0043572985,undirected
327,0,0.012074643,undirected
327,2,0.0054884742,undirected
327,3,0.043907794,undirected
327,4,0.06586169,undirected
327,5,0.012074643,undirected
327,11,0.016465423,undirected
327,12,0.0087815587,undirected
327,13,0.059275521,undirected
327,15,0.012074643,undirected
327,19,0.063666301,undirected
327,21,0.057080132,undirected
327,22,0.061470911,undirected
328,0,0.028508772,undirected
328,1,0.0043859649,undirected
328,2,0.0032894737,undirected
328,3,0.028508772,undirected
328,4,0.019736842,undirected
328,5,0.037280702,undirected
328,7,0.0098684211,undirected
328,11,0.11951754,undirected
328,13,0.0032894737,undirected
328,14,0.10855263,undirected
328,18,0.063596491,undirected
328,19,0.0054824561,undirected
328,20,0.0021929825,undirected
328,21,0.0010964912,undirected
328,24,0.0010964912,undirected
329,0,0.032751092,undirected
329,3,0.0098253275,undirected
329,4,0.021834061,undirected
329,5,0.029475983,undirected
329,7,0.031659389,undirected
329,8,0.0021834061,undirected
329,11,0.14847162,undirected
329,13,0.0054585153,undirected
329,15,0.0065502183,undirected
329,16,0.0021834061,undirected
329,18,0.042576419,undirected
329,19,0.015283843,undirected
329,21,0.030567686,undirected
329,24,0.0076419214,undirected
330,0,0.059267241,undirected
330,3,0.042025862,undirected
330,4,0.014008621,undirected
330,5,0.019396552,undirected
330,7,0.012931034,undirected
330,9,0.0021551724,undirected
330,11,0.095905172,undirected
330,12,0.020474138,undirected
330,18,0.052801724,undirected
330,19,0.020474138,undirected
330,21,0.03125,undirected
331,0,0.043336945,undirected
331,3,0.034669556,undirected
331,5,0.053087757,undirected
331,7,0.0043336945,undirected
331,11,0.091007584,undirected
331,12,0.010834236,undirected
331,13,0.019501625,undirected
331,14,0.0010834236,undirected
331,18,0.065005417,undirected
331,19,0.02708559,undirected
331,21,0.024918743,undirected
331,23,0.0010834236,undirected
332,0,0.099020675,undirected
332,2,0.0032644178,undirected
332,3,0.0609358,undirected
332,4,0.0054406964,undirected
332,5,0.054406964,undirected
332,8,0.0021762786,undirected
332,11,0.079434168,undirected
332,12,0.0054406964,undirected
332,13,0.0043525571,undirected
332,18,0.007616975,undirected
332,19,0.026115343,undirected
332,21,0.034820457,undirected
332,22,0.0010881393,undirected
333,0,0.017241379,undirected
333,2,0.011853448,undirected
333,3,0.026939655,undirected
333,4,0.0096982759,undirected
333,5,0.049568966,undirected
333,7,0.0075431034,undirected
333,8,0.0043103448,undirected
333,9,0.0086206897,undirected
333,11,0.11314655,undirected
333,12,0.023706897,undirected
333,15,0.012931034,undirected
333,16,0.0021551724,undirected
333,18,0.075431034,undirected
333,19,0.042025862,undirected
334,0,0.019251337,undirected
334,3,0.020320856,undirected
334,5,0.045989305,undirected
334,6,0.0021390374,undirected
334,7,0.018181818,undirected
334,9,0.0010695187,undirected
334,11,0.11550802,undirected
334,12,0.022459893,undirected
334,13,0.012834225,undirected
334,15,0.013903743,undirected
334,18,0.065240642,undirected
334,19,0.025668449,undirected
334,21,0.02459893,undirected
335,0,0.035791757,undirected
335,3,0.054229935,undirected
335,5,0.03362256,undirected
335,7,0.015184382,undirected
335,10,0.0010845987,undirected
335,11,0.13015184,undirected
335,16,0.0021691974,undirected
335,18,0.068329718,undirected
335,19,0.046637744,undirected
335,20,0.0065075922,undirected
335,21,0.013015184,undirected
336,0,0.043196544,undirected
336,3,0.022678186,undirected
336,5,0.022678186,undirected
336,6,0.0010799136,undirected
336,7,0.023758099,undirected
336,10,0.0010799136,undirected
336,11,0.09287257,undirected
336,12,0.01187905,undirected
336,13,0.018358531,undirected
336,14,0.0064794816,undirected
336,17,0.0010799136,undirected
336,18,0.07775378,undirected
336,19,0.012958963,undirected
336,20,0.0032397408,undirected
336,21,0.049676026,undirected
337,0,0.044198895,undirected
337,1,0.0033149171,undirected
337,2,0.0077348066,undirected
337,3,0.020994475,undirected
337,4,0.024309392,undirected
337,5,0.051933702,undirected
337,7,0.027624309,undirected
337,11,0.11049724,undirected
337,12,0.008839779,undirected
337,14,0.0022099448,undirected
337,16,0.0077348066,undirected
337,17,0.0044198895,undirected
337,18,0.024309392,undirected
337,19,0.04640884,undirected
337,21,0.0099447514,undirected
338,1,0.0010881393,undirected
338,3,0.023939064,undirected
338,4,0.033732318,undirected
338,5,0.035908596,undirected
338,6,0.019586507,undirected
338,9,0.0065288357,undirected
338,11,0.097932535,undirected
338,12,0.0054406964,undirected
338,13,0.033732318,undirected
338,15,0.029379761,undirected
338,16,0.0043525571,undirected
338,19,0.048966268,undirected
338,20,0.017410229,undirected
338,21,0.059847661,undirected
338,24,0.0010881393,undirected
339,0,0.0096670247,undirected
339,3,0.035445757,undirected
339,4,0.024704619,undirected
339,5,0.022556391,undirected
339,6,0.0053705693,undirected
339,7,0.01396348,undirected
339,9,0.0032223416,undirected
339,11,0.1546724,undirected
339,12,0.030075188,undirected
339,13,0.019334049,undirected
339,15,0.0032223416,undirected
339,18,0.054779807,undirected
339,19,0.035445757,undirected
339,21,0.012889366,undirected
340,0,0.0098253275,undirected
340,3,0.040393013,undirected
340,4,0.043668122,undirected
340,5,0.034934498,undirected
340,7,0.060043668,undirected
340,9,0.015283843,undirected
340,11,0.11353712,undirected
340,12,0.0010917031,undirected
340,15,0.0043668122,undirected
340,17,0.0087336245,undirected
340,18,0.0032751092,undirected
340,19,0.072052402,undirected
340,21,0.0010917031,undirected
340,22,0.0010917031,undirected
341,0,0.017391304,undirected
341,2,0.013043478,undirected
341,3,0.026086957,undirected
341,4,0.093478261,undirected
341,5,0.052173913,undirected
341,6,0.0054347826,undirected
341,11,0.067391304,undirected
341,13,0.0086956522,undirected
341,15,0.0043478261,undirected
341,18,0.027173913,undirected
341,19,0.025,undirected
341,21,0.048913043,undirected
342,0,0.04845815,undirected
342,2,0.0099118943,undirected
342,3,0.060572687,undirected
342,4,0.031938326,undirected
342,5,0.059471366,undirected
342,7,0.0055066079,undirected
342,11,0.095814978,undirected
342,13,0.0033039648,undirected
342,18,0.025330396,undirected
342,19,0.031938326,undirected
342,21,0.024229075,undirected
342,22,0.0011013216,undirected
343,0,0.022875817,undirected
343,1,0.0032679739,undirected
343,3,0.027233115,undirected
343,4,0.035947712,undirected
343,5,0.055555556,undirected
343,7,0.0087145969,undirected
343,11,0.083877996,undirected
343,15,0.026143791,undirected
343,16,0.0032679739,undirected
343,18,0.033769063,undirected
343,19,0.055555556,undirected
343,21,0.030501089,undirected
343,23,0.0043572985,undirected
343,24,0.0065359477,undirected
344,0,0.00110011,undirected
344,3,0.072607261,undirected
344,5,0.062706271,undirected
344,7,0.00330033,undirected
344,11,0.10231023,undirected
344,12,0.02640264,undirected
344,13,0.03960396,undirected
344,18,0.04180418,undirected
344,19,0.00110011,undirected
344,21,0.03850385,undirected
344,23,0.00110011,undirected
345,0,0.033333333,undirected
345,2,0.010752688,undirected
345,4,0.04516129,undirected
345,5,0.017204301,undirected
345,6,0.0021505376,undirected
345,7,0.0096774194,undirected
345,11,0.1311828,undirected
345,13,0.013978495,undirected
345,15,0.0032258065,undirected
345,16,0.015053763,undirected
345,18,0.017204301,undirected
345,19,0.030107527,undirected
345,20,0.0043010753,undirected
345,21,0.075268817,undirected
346,1,0.0054171181,undirected
346,2,0.01191766,undirected
346,3,0.014084507,undirected
346,5,0.020585049,undirected
346,9,0.014084507,undirected
346,11,0.097508126,undirected
346,12,0.0032502709,undirected
346,14,0.10942579,undirected
346,15,0.020585049,undirected
346,16,0.07475623,undirected
346,18,0.033586132,undirected
346,19,0.015167931,undirected
346,20,0.0010834236,undirected
346,21,0.0075839653,undirected
347,0,0.051336898,undirected
347,3,0.039572193,undirected
347,5,0.026737968,undirected
347,6,0.018181818,undirected
347,11,0.13262032,undirected
347,13,0.017112299,undirected
347,15,0.02459893,undirected
347,16,0.035294118,undirected
347,19,0.036363636,undirected
347,21,0.0096256684,undirected
347,23,0.0010695187,undirected
347,24,0.0021390374,undirected
348,0,0.055555556,undirected
348,1,0.0010683761,undirected
348,2,0.016025641,undirected
348,3,0.045940171,undirected
348,5,0.032051282,undirected
348,7,0.018162393,undirected
348,9,0.0021367521,undirected
348,11,0.079059829,undirected
348,12,0.0085470085,undirected
348,16,0.061965812,undirected
348,18,0.037393162,undirected
348,19,0.033119658,undirected
348,20,0.0096153846,undirected
348,21,0.0032051282,undirected
348,23,0.0021367521,undirected
349,0,0.0043010753,undirected
349,2,0.0053763441,undirected
349,3,0.030107527,undirected
349,4,0.016129032,undirected
349,5,0.013978495,undirected
349,7,0.02688172,undirected
349,11,0.10537634,undirected
349,12,0.010752688,undirected
349,13,0.015053763,undirected
349,16,0.04516129,undirected
349,17,0.0021505376,undirected
349,18,0.033333333,undirected
349,19,0.043010753,undirected
349,20,0.0053763441,undirected
349,21,0.062365591,undirected
350,0,0.014084507,undirected
350,1,0.0021668472,undirected
350,3,0.03900325,undirected
350,4,0.024918743,undirected
350,5,0.028169014,undirected
350,7,0.01191766,undirected
350,11,0.095341278,undirected
350,13,0.033586132,undirected
350,16,0.024918743,undirected
350,18,0.029252438,undirected
350,19,0.013001083,undirected
350,20,0.019501625,undirected
350,21,0.057421452,undirected
351,0,0.069593148,undirected
351,3,0.037473233,undirected
351,5,0.031049251,undirected
351,7,0.026766595,undirected
351,11,0.10492505,undirected
351,14,0.0021413276,undirected
351,16,0.047109208,undirected
351,18,0.020342612,undirected
351,21,0.050321199,undirected
352,0,0.051612903,undirected
352,1,0.0010752688,undirected
352,2,0.024731183,undirected
352,3,0.021505376,undirected
352,4,0.013978495,undirected
352,7,0.04516129,undirected
352,9,0.0021505376,undirected
352,11,0.10645161,undirected
352,12,0.0075268817,undirected
352,13,0.0010752688,undirected
352,14,0.0010752688,undirected
352,16,0.066666667,undirected
352,18,0.032258065,undirected
352,19,0.016129032,undirected
352,21,0.011827957,undirected
353,1,0.0096670247,undirected
353,2,0.01396348,undirected
353,3,0.063372718,undirected
353,4,0.0096670247,undirected
353,5,0.031149302,undirected
353,7,0.015037594,undirected
353,11,0.15145005,undirected
353,12,0.0085929108,undirected
353,13,0.020408163,undirected
353,16,0.039742213,undirected
353,18,0.015037594,undirected
353,21,0.042964554,undirected
353,23,0.0010741139,undirected
354,0,0.021551724,undirected
354,3,0.047413793,undirected
354,4,0.0096982759,undirected
354,5,0.03125,undirected
354,7,0.019396552,undirected
354,8,0.0043103448,undirected
354,11,0.1799569,undirected
354,12,0.0086206897,undirected
354,13,0.0010775862,undirected
354,16,0.052801724,undirected
354,19,0.0086206897,undirected
354,21,0.024784483,undirected
354,24,0.0021551724,undirected
355,0,0.02869288,undirected
355,3,0.061636557,undirected
355,4,0.004250797,undirected
355,6,0.011689692,undirected
355,7,0.015940489,undirected
355,11,0.15515409,undirected
355,12,0.0021253985,undirected
355,13,0.011689692,undirected
355,16,0.044633369,undirected
355,18,0.036131775,undirected
355,19,0.011689692,undirected
355,21,0.011689692,undirected
355,22,0.0010626993,undirected
356,0,0.037634409,undirected
356,2,0.0075268817,undirected
356,3,0.040860215,undirected
356,4,0.010752688,undirected
356,5,0.044086022,undirected
356,7,0.032258065,undirected
356,9,0.010752688,undirected
356,11,0.076344086,undirected
356,16,0.064516129,undirected
356,17,0.0032258065,undirected
356,18,0.012903226,undirected
356,21,0.062365591,undirected
357,4,0.0086393089,undirected
357,5,0.01187905,undirected
357,7,0.021598272,undirected
357,11,0.14146868,undirected
357,12,0.010799136,undirected
357,13,0.012958963,undirected
357,15,0.020518359,undirected
357,16,0.034557235,undirected
357,18,0.066954644,undirected
357,19,0.020518359,undirected
357,21,0.048596112,undirected
358,0,0.040772532,undirected
358,3,0.028969957,undirected
358,4,0.039699571,undirected
358,5,0.021459227,undirected
358,7,0.008583691,undirected
358,9,0.0064377682,undirected
358,11,0.13519313,undirected
358,14,0.0032188841,undirected
358,15,0.0010729614,undirected
